timestamp,user_id,card_id,reason
2024-12-12 01:23:02,585948321604960256,22962,missing_from_cards_table
2024-12-12 01:23:02,216232737575665664,22959,missing_from_cards_table
2024-12-12 01:23:02,216232737575665664,22956,missing_from_cards_table
2024-12-12 01:23:02,313681376169689088,22955,missing_from_cards_table
2024-12-12 01:23:02,585948321604960256,22957,missing_from_cards_table
2024-12-12 01:23:02,222559952114417664,22968,missing_from_cards_table
2024-12-12 01:23:02,460225462040395787,22952,missing_from_cards_table
2024-12-12 01:23:02,764552005489393744,22971,missing_from_cards_table
2024-12-12 01:23:02,764552005489393744,22961,missing_from_cards_table
2024-12-12 01:23:02,81562556346400768,22971,missing_from_cards_table
2024-12-12 01:23:02,612980212447051806,22961,missing_from_cards_table
2024-12-12 01:23:02,713575839542804521,22955,missing_from_cards_table
2024-12-12 01:23:02,289905717945565194,22963,missing_from_cards_table
2024-12-12 01:23:02,81562556346400768,22953,missing_from_cards_table
2024-12-12 01:23:02,954662310121713704,22961,missing_from_cards_table
2024-12-12 01:23:02,435668981467316234,22964,missing_from_cards_table
2024-12-12 01:23:02,379649987635838978,22965,missing_from_cards_table
2024-12-12 01:23:02,748437228639748166,22959,missing_from_cards_table
2024-12-12 01:23:02,187685153156366336,22966,missing_from_cards_table
2024-12-12 01:23:02,597830411577589770,22949,missing_from_cards_table
2024-12-12 01:23:02,748437228639748166,22964,missing_from_cards_table
2024-12-12 01:23:02,214067757396918272,22964,missing_from_cards_table
2024-12-12 01:23:02,214067757396918272,22953,missing_from_cards_table
2024-12-12 01:23:02,358295350034825217,22952,missing_from_cards_table
2024-12-12 01:23:02,885492549098299402,22959,missing_from_cards_table
2024-12-12 01:23:02,748437228639748166,22957,missing_from_cards_table
2024-12-12 01:23:02,748437228639748166,22952,missing_from_cards_table
2024-12-12 01:23:02,81562556346400768,22958,missing_from_cards_table
2024-12-12 01:23:02,610461369870974979,22966,missing_from_cards_table
2024-12-12 01:23:02,748437228639748166,22968,missing_from_cards_table
2024-12-12 01:23:02,748437228639748166,22969,missing_from_cards_table
2024-12-12 01:23:02,748437228639748166,22958,missing_from_cards_table
2024-12-12 01:23:02,748437228639748166,22960,missing_from_cards_table
2024-12-12 01:23:02,763395655301333002,22961,missing_from_cards_table
2024-12-12 01:23:02,742780309052850248,22958,missing_from_cards_table
2024-12-12 01:23:02,363147674439909377,22988,missing_from_cards_table
2024-12-12 01:23:02,608451295979896852,22964,missing_from_cards_table
2024-12-12 01:23:02,494677479856930818,22957,missing_from_cards_table
2024-12-12 01:23:02,773275078615760937,22971,missing_from_cards_table
2024-12-12 01:23:02,413145592890523648,22952,missing_from_cards_table
2024-12-12 01:23:02,685990045189931034,22944,missing_from_cards_table
2024-12-12 01:23:02,928484884949921864,22958,missing_from_cards_table
2024-12-12 01:23:02,748437228639748166,22971,missing_from_cards_table
2024-12-12 01:23:02,447236772263493632,22956,missing_from_cards_table
2024-12-12 01:23:02,447236772263493632,22961,missing_from_cards_table
2024-12-12 01:23:02,81562556346400768,22964,missing_from_cards_table
2024-12-12 01:23:02,81562556346400768,22970,missing_from_cards_table
2024-12-12 01:23:02,81562556346400768,22952,missing_from_cards_table
2024-12-12 01:23:02,585948321604960256,22967,missing_from_cards_table
2024-12-12 01:23:02,748437228639748166,22954,missing_from_cards_table
2024-12-12 01:23:02,81562556346400768,22961,missing_from_cards_table
2024-12-12 01:23:02,435668981467316234,22954,missing_from_cards_table
2024-12-12 01:23:02,191501004955451392,22970,missing_from_cards_table
2024-12-12 01:23:02,191501004955451392,22952,missing_from_cards_table
2024-12-12 01:23:02,214067757396918272,22958,missing_from_cards_table
2024-12-12 01:23:02,457146334437179395,22971,missing_from_cards_table
2024-12-12 01:23:02,81562556346400768,22967,missing_from_cards_table
2024-12-12 01:23:02,457146334437179395,22966,missing_from_cards_table
2024-12-12 01:23:02,502101038497660932,22965,missing_from_cards_table
2024-12-12 01:23:02,737110043056668803,22970,missing_from_cards_table
2024-12-12 01:23:02,216232737575665664,22971,missing_from_cards_table
2024-12-12 01:23:02,748437228639748166,22961,missing_from_cards_table
2024-12-12 01:23:02,363147674439909377,22956,missing_from_cards_table
2024-12-12 01:23:02,297707496703918080,22968,missing_from_cards_table
2024-12-12 01:23:02,287829332519550986,22968,missing_from_cards_table
2024-12-12 01:23:02,313681297258184705,22958,missing_from_cards_table
2024-12-12 01:23:02,363147674439909377,22991,missing_from_cards_table
2024-12-12 01:23:02,113876710281314313,22969,missing_from_cards_table
2024-12-12 01:23:02,81562556346400768,22954,missing_from_cards_table
2024-12-12 01:23:02,393465791674056704,22956,missing_from_cards_table
2024-12-12 01:23:02,615608755970899988,22968,missing_from_cards_table
2024-12-12 01:23:02,216232737575665664,22958,missing_from_cards_table
2024-12-12 01:23:02,289905717945565194,22961,missing_from_cards_table
2024-12-12 01:23:02,841874188036735016,23009,missing_from_cards_table
2024-12-12 01:23:02,713575839542804521,23000,missing_from_cards_table
2024-12-12 01:23:02,214067757396918272,22968,missing_from_cards_table
2024-12-12 01:23:02,748437228639748166,22962,missing_from_cards_table
2024-12-12 01:23:02,748437228639748166,22965,missing_from_cards_table
2024-12-12 01:23:02,681422421789638657,23001,missing_from_cards_table
2024-12-12 01:23:02,521604931925442568,22994,missing_from_cards_table
2024-12-12 01:23:02,363147674439909377,22986,missing_from_cards_table
2024-12-12 01:23:02,477984489071443978,22949,missing_from_cards_table
2024-12-12 01:23:02,612980212447051806,22969,missing_from_cards_table
2024-12-12 01:23:02,494677479856930818,22994,missing_from_cards_table
2024-12-12 01:23:02,393465791674056704,22969,missing_from_cards_table
2024-12-12 01:23:02,435668981467316234,22953,missing_from_cards_table
2024-12-12 01:23:02,397545764072587285,23004,missing_from_cards_table
2024-12-12 01:23:02,742780309052850248,22954,missing_from_cards_table
2024-12-12 01:23:02,828369633056391168,23002,missing_from_cards_table
2024-12-12 01:23:02,685990045189931034,22963,missing_from_cards_table
2024-12-12 01:23:02,216232737575665664,22949,missing_from_cards_table
2024-12-12 01:23:02,788281347512598570,22978,missing_from_cards_table
2024-12-12 01:23:02,278134902728163329,22956,missing_from_cards_table
2024-12-12 01:23:02,788281347512598570,23008,missing_from_cards_table
2024-12-12 01:23:02,788281347512598570,23010,missing_from_cards_table
2024-12-12 01:23:02,739392119818551407,22964,missing_from_cards_table
2024-12-12 01:23:02,748437228639748166,22966,missing_from_cards_table
2024-12-12 01:23:02,156499593671081984,23001,missing_from_cards_table
2024-12-12 01:23:02,385976982204186634,22978,missing_from_cards_table
2024-12-12 01:23:02,1093504534267056149,22954,missing_from_cards_table
2024-12-12 01:23:02,1093504534267056149,22955,missing_from_cards_table
2024-12-12 01:23:02,1093504534267056149,22969,missing_from_cards_table
2024-12-12 01:23:02,1093504534267056149,22964,missing_from_cards_table
2024-12-12 01:23:02,1093504534267056149,22956,missing_from_cards_table
2024-12-12 01:23:02,1093504534267056149,22953,missing_from_cards_table
2024-12-12 01:23:02,477984489071443978,22944,missing_from_cards_table
2024-12-12 01:23:02,756966108191391895,22953,missing_from_cards_table
2024-12-12 01:23:02,730767772224585738,22968,missing_from_cards_table
2024-12-12 01:23:02,263957524405944320,22958,missing_from_cards_table
2024-12-12 01:23:02,313681376169689088,22969,missing_from_cards_table
2024-12-12 01:23:02,214067757396918272,22959,missing_from_cards_table
2024-12-12 01:23:02,685990045189931034,23001,missing_from_cards_table
2024-12-12 01:23:02,885492549098299402,22958,missing_from_cards_table
2024-12-12 01:23:02,457146334437179395,22956,missing_from_cards_table
2024-12-12 01:23:02,565981944958156800,22964,missing_from_cards_table
2024-12-12 01:23:02,742780309052850248,22963,missing_from_cards_table
2024-12-12 01:23:02,363147674439909377,22982,missing_from_cards_table
2024-12-12 01:23:02,748437228639748166,22970,missing_from_cards_table
2024-12-12 01:23:02,748437228639748166,22967,missing_from_cards_table
2024-12-12 01:23:02,278134902728163329,22954,missing_from_cards_table
2024-12-12 01:23:02,1093504534267056149,22952,missing_from_cards_table
2024-12-12 01:23:02,214067757396918272,22969,missing_from_cards_table
2024-12-12 01:23:02,710806343837155388,22967,missing_from_cards_table
2024-12-12 01:23:02,521604931925442568,22964,missing_from_cards_table
2024-12-12 01:23:02,730767772224585738,22953,missing_from_cards_table
2024-12-12 01:23:02,712724458497900645,22949,missing_from_cards_table
2024-12-12 01:23:02,477984489071443978,22947,missing_from_cards_table
2024-12-12 01:23:02,364495644796387331,22992,missing_from_cards_table
2024-12-12 01:23:02,742780309052850248,22964,missing_from_cards_table
2024-12-12 01:23:02,742780309052850248,22961,missing_from_cards_table
2024-12-12 01:23:02,81562556346400768,22956,missing_from_cards_table
2024-12-12 01:23:02,1093504534267056149,22959,missing_from_cards_table
2024-12-12 01:23:02,379880546064400387,23012,missing_from_cards_table
2024-12-12 01:23:02,615608755970899988,22958,missing_from_cards_table
2024-12-12 01:23:02,263957524405944320,22959,missing_from_cards_table
2024-12-12 01:23:02,612980212447051806,22970,missing_from_cards_table
2024-12-12 01:23:02,214067757396918272,22954,missing_from_cards_table
2024-12-12 01:23:02,748437228639748166,22956,missing_from_cards_table
2024-12-12 01:23:02,742780309052850248,22970,missing_from_cards_table
2024-12-12 01:23:02,451341357064126464,22949,missing_from_cards_table
2024-12-12 01:23:02,825439404826165328,22954,missing_from_cards_table
2024-12-12 01:23:02,825439404826165328,22944,missing_from_cards_table
2024-12-12 01:23:02,748437228639748166,22953,missing_from_cards_table
2024-12-12 01:23:02,748437228639748166,22955,missing_from_cards_table
2024-12-12 01:23:02,730767772224585738,22958,missing_from_cards_table
2024-12-12 01:23:02,361114890158473231,22956,missing_from_cards_table
2024-12-12 01:23:02,379649987635838978,22955,missing_from_cards_table
2024-12-12 01:23:02,615608755970899988,22963,missing_from_cards_table
2024-12-12 01:23:02,825439404826165328,22956,missing_from_cards_table
2024-12-12 01:23:02,263957524405944320,22957,missing_from_cards_table
2024-12-12 01:23:02,611681270954721310,22968,missing_from_cards_table
2024-12-12 01:23:02,684909349050908685,22954,missing_from_cards_table
2024-12-12 01:23:02,684909349050908685,22955,missing_from_cards_table
2024-12-12 01:23:02,611681270954721310,22953,missing_from_cards_table
2024-12-12 01:23:02,521604931925442568,22968,missing_from_cards_table
2024-12-12 01:23:02,1093504534267056149,22960,missing_from_cards_table
2024-12-12 01:23:02,1093504534267056149,22961,missing_from_cards_table
2024-12-12 01:23:02,216232737575665664,22970,missing_from_cards_table
2024-12-12 01:23:02,684909349050908685,22961,missing_from_cards_table
2024-12-12 01:23:02,684909349050908685,22952,missing_from_cards_table
2024-12-12 01:23:02,615608755970899988,22953,missing_from_cards_table
2024-12-12 01:23:02,684909349050908685,22971,missing_from_cards_table
2024-12-12 01:23:02,684909349050908685,22953,missing_from_cards_table
2024-12-12 01:23:02,214067757396918272,22961,missing_from_cards_table
2024-12-12 01:23:02,612980212447051806,22954,missing_from_cards_table
2024-12-12 01:23:02,599447287390797827,22948,missing_from_cards_table
2024-12-12 01:23:02,565981944958156800,22963,missing_from_cards_table
2024-12-12 01:23:02,891494633719361616,22955,missing_from_cards_table
2024-12-12 01:23:02,684909349050908685,22964,missing_from_cards_table
2024-12-12 01:23:02,741567941127962694,22954,missing_from_cards_table
2024-12-12 01:23:02,379649987635838978,22959,missing_from_cards_table
2024-12-12 01:23:02,739392119818551407,22954,missing_from_cards_table
2024-12-12 01:23:02,263957524405944320,22961,missing_from_cards_table
2024-12-12 01:23:02,742780309052850248,22966,missing_from_cards_table
2024-12-12 01:23:02,750270853131927614,22951,missing_from_cards_table
2024-12-12 01:23:02,814466921344139264,22967,missing_from_cards_table
2024-12-12 01:23:02,214067757396918272,22960,missing_from_cards_table
2024-12-12 01:23:02,684909349050908685,22956,missing_from_cards_table
2024-12-12 01:23:02,742780309052850248,22957,missing_from_cards_table
2024-12-12 01:23:02,611681270954721310,22963,missing_from_cards_table
2024-12-12 01:23:02,263957524405944320,22960,missing_from_cards_table
2024-12-12 01:23:02,742780309052850248,22959,missing_from_cards_table
2024-12-12 01:23:02,825439404826165328,22964,missing_from_cards_table
2024-12-12 01:23:02,246503362252636161,22952,missing_from_cards_table
2024-12-12 01:23:02,246503362252636161,22966,missing_from_cards_table
2024-12-12 01:23:02,726625576848195644,22956,missing_from_cards_table
2024-12-12 01:23:02,475086937611304971,22954,missing_from_cards_table
2024-12-12 01:23:02,509385001159229440,22956,missing_from_cards_table
2024-12-12 01:23:02,289905717945565194,22948,missing_from_cards_table
2024-12-12 01:23:02,891494633719361616,22956,missing_from_cards_table
2024-12-12 01:23:02,214067757396918272,22957,missing_from_cards_table
2024-12-12 01:23:02,363147674439909377,22978,missing_from_cards_table
2024-12-12 01:23:02,363147674439909377,22981,missing_from_cards_table
2024-12-12 01:23:02,825439404826165328,22963,missing_from_cards_table
2024-12-12 01:23:02,216232737575665664,22954,missing_from_cards_table
2024-12-12 01:23:02,684909349050908685,22965,missing_from_cards_table
2024-12-12 01:23:02,825439404826165328,22951,missing_from_cards_table
2024-12-12 01:23:02,413145592890523648,23000,missing_from_cards_table
2024-12-12 01:23:02,609455084773834786,22956,missing_from_cards_table
2024-12-12 01:23:02,684909349050908685,22957,missing_from_cards_table
2024-12-12 01:23:02,263957524405944320,22953,missing_from_cards_table
2024-12-12 01:23:02,379649987635838978,22952,missing_from_cards_table
2024-12-12 01:23:02,432664069791547392,22981,missing_from_cards_table
2024-12-12 01:23:02,585999060134133779,22955,missing_from_cards_table
2024-12-12 01:23:02,684909349050908685,22970,missing_from_cards_table
2024-12-12 01:23:02,742780309052850248,22953,missing_from_cards_table
2024-12-12 01:23:02,885492549098299402,22957,missing_from_cards_table
2024-12-12 01:23:02,885492549098299402,22954,missing_from_cards_table
2024-12-12 01:23:02,727559361819443351,22952,missing_from_cards_table
2024-12-12 01:23:02,379649987635838978,22957,missing_from_cards_table
2024-12-12 01:23:02,885492549098299402,22964,missing_from_cards_table
2024-12-12 01:23:02,885492549098299402,22953,missing_from_cards_table
2024-12-12 01:23:02,585948321604960256,22948,missing_from_cards_table
2024-12-12 01:23:02,739392119818551407,22955,missing_from_cards_table
2024-12-12 01:23:02,253855943761068032,22954,missing_from_cards_table
2024-12-12 01:23:02,194667658233380866,22954,missing_from_cards_table
2024-12-12 01:23:02,521604931925442568,22959,missing_from_cards_table
2024-12-12 01:23:02,750270853131927614,22948,missing_from_cards_table
2024-12-12 01:23:02,748437228639748166,22944,missing_from_cards_table
2024-12-12 01:23:02,379649987635838978,22944,missing_from_cards_table
2024-12-12 01:23:02,684909349050908685,22960,missing_from_cards_table
2024-12-12 01:23:02,379649987635838978,22960,missing_from_cards_table
2024-12-12 01:23:02,379649987635838978,22966,missing_from_cards_table
2024-12-12 01:23:02,684909349050908685,22958,missing_from_cards_table
2024-12-12 01:23:02,612980212447051806,22971,missing_from_cards_table
2024-12-12 01:23:02,214067757396918272,22955,missing_from_cards_table
2024-12-12 01:23:02,379649987635838978,22949,missing_from_cards_table
2024-12-12 01:23:02,379649987635838978,22951,missing_from_cards_table
2024-12-12 01:23:02,565981944958156800,22959,missing_from_cards_table
2024-12-12 01:23:02,681422421789638657,22969,missing_from_cards_table
2024-12-12 01:23:02,611681270954721310,22958,missing_from_cards_table
2024-12-12 01:23:02,432664069791547392,22978,missing_from_cards_table
2024-12-12 01:23:02,885481361618661406,22958,missing_from_cards_table
2024-12-12 01:23:02,885492549098299402,22961,missing_from_cards_table
2024-12-12 01:23:02,214067757396918272,22971,missing_from_cards_table
2024-12-12 01:23:02,885481361618661406,22964,missing_from_cards_table
2024-12-12 01:23:02,585948321604960256,22952,missing_from_cards_table
2024-12-12 01:23:02,363147674439909377,23012,missing_from_cards_table
2024-12-12 01:23:02,604018410812211223,22998,missing_from_cards_table
2024-12-12 01:23:02,769550105346572289,22951,missing_from_cards_table
2024-12-12 01:23:02,885481361618661406,22956,missing_from_cards_table
2024-12-12 01:23:02,413145592890523648,22999,missing_from_cards_table
2024-12-12 01:23:02,885481361618661406,22961,missing_from_cards_table
2024-12-12 01:23:02,218774295810146305,22979,missing_from_cards_table
2024-12-12 01:23:02,885481361618661406,22959,missing_from_cards_table
2024-12-12 01:23:02,379649987635838978,22943,missing_from_cards_table
2024-12-12 01:23:02,885481361618661406,22954,missing_from_cards_table
2024-12-12 01:23:02,885481361618661406,22965,missing_from_cards_table
2024-12-12 01:23:02,379649987635838978,22950,missing_from_cards_table
2024-12-12 01:23:02,351025127049396224,22958,missing_from_cards_table
2024-12-12 01:23:02,405238785966735360,22954,missing_from_cards_table
2024-12-12 01:23:02,432664069791547392,22979,missing_from_cards_table
2024-12-12 01:23:02,308532417289912322,22948,missing_from_cards_table
2024-12-12 01:23:02,885481361618661406,22957,missing_from_cards_table
2024-12-12 01:23:02,521604931925442568,22954,missing_from_cards_table
2024-12-12 01:23:02,259040227912450049,22998,missing_from_cards_table
2024-12-12 01:23:02,218774295810146305,22943,missing_from_cards_table
2024-12-12 01:23:02,615608755970899988,22956,missing_from_cards_table
2024-12-12 01:23:02,775443160490704986,22943,missing_from_cards_table
2024-12-12 01:23:02,820155874042445844,22956,missing_from_cards_table
2024-12-12 01:23:02,454327788107726849,22954,missing_from_cards_table
2024-12-12 01:23:02,451341357064126464,22950,missing_from_cards_table
2024-12-12 01:23:02,612980212447051806,22968,missing_from_cards_table
2024-12-12 01:23:02,449952038739116044,22944,missing_from_cards_table
2024-12-12 01:23:02,612980212447051806,22952,missing_from_cards_table
2024-12-12 01:23:02,216232737575665664,22950,missing_from_cards_table
2024-12-12 01:23:02,739392119818551407,22956,missing_from_cards_table
2024-12-12 01:23:02,521604931925442568,22953,missing_from_cards_table
2024-12-12 01:23:02,363147674439909377,22979,missing_from_cards_table
2024-12-12 01:23:02,477984489071443978,22950,missing_from_cards_table
2024-12-12 01:23:02,594212064189349889,22969,missing_from_cards_table
2024-12-12 01:23:02,885481361618661406,22960,missing_from_cards_table
2024-12-12 01:23:02,751540860612509798,22950,missing_from_cards_table
2024-12-12 01:23:02,278988762212466688,22957,missing_from_cards_table
2024-12-12 01:23:02,685990045189931034,22994,missing_from_cards_table
2024-12-12 01:23:02,612980212447051806,22964,missing_from_cards_table
2024-12-12 01:23:02,685990045189931034,22952,missing_from_cards_table
2024-12-12 01:23:02,820155874042445844,22952,missing_from_cards_table
2024-12-12 01:23:02,763395655301333002,22964,missing_from_cards_table
2024-12-12 01:23:02,594212064189349889,22954,missing_from_cards_table
2024-12-12 01:23:02,156499593671081984,22954,missing_from_cards_table
2024-12-12 01:23:02,856269517180370944,22948,missing_from_cards_table
2024-12-12 01:23:02,521604931925442568,22955,missing_from_cards_table
2024-12-12 01:23:02,278988762212466688,22952,missing_from_cards_table
2024-12-12 01:23:02,820155874042445844,22953,missing_from_cards_table
2024-12-12 01:23:02,263957524405944320,22954,missing_from_cards_table
2024-12-12 01:23:02,222559952114417664,22954,missing_from_cards_table
2024-12-12 01:23:02,521604931925442568,22952,missing_from_cards_table
2024-12-12 01:23:02,278988762212466688,22962,missing_from_cards_table
2024-12-12 01:23:02,885481361618661406,22952,missing_from_cards_table
2024-12-12 01:23:02,885492549098299402,22960,missing_from_cards_table
2024-12-12 01:23:02,718964993415970818,22995,missing_from_cards_table
2024-12-12 01:23:02,885481361618661406,22953,missing_from_cards_table
2024-12-12 01:23:02,477984489071443978,22951,missing_from_cards_table
2024-12-12 01:23:02,404824335321399296,23000,missing_from_cards_table
2024-12-12 01:23:02,278223498348986368,22949,missing_from_cards_table
2024-12-12 01:23:02,612980212447051806,22965,missing_from_cards_table
2024-12-12 01:23:02,727559361819443351,22957,missing_from_cards_table
2024-12-12 01:23:02,374280496630464512,22960,missing_from_cards_table
2024-12-12 01:23:02,741567941127962694,23006,missing_from_cards_table
2024-12-12 01:23:02,739392119818551407,22953,missing_from_cards_table
2024-12-12 01:23:02,528684069270323232,22949,missing_from_cards_table
2024-12-12 01:23:02,885481361618661406,22955,missing_from_cards_table
2024-12-12 01:23:02,713575839542804521,22971,missing_from_cards_table
2024-12-12 01:23:02,81562556346400768,22959,missing_from_cards_table
2024-12-12 01:23:02,477984489071443978,22948,missing_from_cards_table
2024-12-12 01:23:02,710214449885216808,22952,missing_from_cards_table
2024-12-12 01:23:02,528684069270323232,22950,missing_from_cards_table
2024-12-12 01:23:02,528684069270323232,22951,missing_from_cards_table
2024-12-12 01:23:02,156499593671081984,22955,missing_from_cards_table
2024-12-12 01:23:02,710214449885216808,22954,missing_from_cards_table
2024-12-12 01:23:02,363147674439909377,22972,missing_from_cards_table
2024-12-12 01:23:02,405238785966735360,22955,missing_from_cards_table
2024-12-12 01:23:02,428401107216367618,22994,missing_from_cards_table
2024-12-12 01:23:02,820155874042445844,22960,missing_from_cards_table
2024-12-12 01:23:02,615608755970899988,22961,missing_from_cards_table
2024-12-12 01:23:02,521604931925442568,22956,missing_from_cards_table
2024-12-12 01:23:02,253855943761068032,22964,missing_from_cards_table
2024-12-12 01:23:02,156499593671081984,22969,missing_from_cards_table
2024-12-12 01:23:02,825439404826165328,22968,missing_from_cards_table
2024-12-12 01:23:02,466255756921143315,22964,missing_from_cards_table
2024-12-12 01:23:02,528684069270323232,22947,missing_from_cards_table
2024-12-12 01:23:02,612980212447051806,22959,missing_from_cards_table
2024-12-12 01:23:02,825439404826165328,22957,missing_from_cards_table
2024-12-12 01:23:02,313681376169689088,22978,missing_from_cards_table
2024-12-12 01:23:02,820155874042445844,22961,missing_from_cards_table
2024-12-12 01:23:02,615608755970899988,22952,missing_from_cards_table
2024-12-12 01:23:02,278709612516212736,22999,missing_from_cards_table
2024-12-12 01:23:02,885492549098299402,22955,missing_from_cards_table
2024-12-12 01:23:02,363147674439909377,22976,missing_from_cards_table
2024-12-12 01:23:02,1058689733036884028,22953,missing_from_cards_table
2024-12-12 01:23:02,1089221894219243621,22999,missing_from_cards_table
2024-12-12 01:23:02,672941680973840415,23003,missing_from_cards_table
2024-12-12 01:23:02,430057611900223488,22999,missing_from_cards_table
2024-12-12 01:23:02,528684069270323232,22948,missing_from_cards_table
2024-12-12 01:23:02,582769220874666005,22999,missing_from_cards_table
2024-12-12 01:23:02,963953485500518430,22993,missing_from_cards_table
2024-12-12 01:23:02,477984489071443978,22943,missing_from_cards_table
2024-12-12 01:23:02,222559952114417664,22956,missing_from_cards_table
2024-12-12 01:23:02,258527332275453953,22992,missing_from_cards_table
2024-12-12 01:23:02,743453678824063047,23000,missing_from_cards_table
2024-12-12 01:23:02,404824335321399296,22971,missing_from_cards_table
2024-12-12 01:23:02,965256864898093146,22997,missing_from_cards_table
2024-12-12 01:23:02,715229086020010034,22953,missing_from_cards_table
2024-12-12 01:23:02,763491090174967831,22956,missing_from_cards_table
2024-12-12 01:23:02,612980212447051806,22957,missing_from_cards_table
2024-12-12 01:23:02,857076398472298497,22992,missing_from_cards_table
2024-12-12 01:23:02,765676692420820992,22979,missing_from_cards_table
2024-12-12 01:23:02,721635006828642365,22943,missing_from_cards_table
2024-12-12 01:23:02,404824335321399296,22958,missing_from_cards_table
2024-12-12 01:23:02,483693082777354250,22986,missing_from_cards_table
2024-12-12 01:23:02,585999060134133779,22957,missing_from_cards_table
2024-12-12 01:23:02,278134902728163329,22976,missing_from_cards_table
2024-12-12 01:23:02,763491090174967831,22961,missing_from_cards_table
2024-12-12 01:23:02,454327788107726849,22953,missing_from_cards_table
2024-12-12 01:23:02,363147674439909377,22984,missing_from_cards_table
2024-12-12 01:23:02,820155874042445844,22954,missing_from_cards_table
2024-12-12 01:23:02,363147674439909377,22990,missing_from_cards_table
2024-12-12 01:23:02,404824335321399296,22970,missing_from_cards_table
2024-12-12 01:23:02,536984925451190282,22957,missing_from_cards_table
2024-12-12 01:23:02,888520497422299206,22987,missing_from_cards_table
2024-12-12 01:23:02,222559952114417664,22961,missing_from_cards_table
2024-12-12 01:23:02,404824335321399296,23003,missing_from_cards_table
2024-12-12 01:23:02,358295350034825217,22987,missing_from_cards_table
2024-12-12 01:23:02,546795637350465546,23000,missing_from_cards_table
2024-12-12 01:23:02,763491090174967831,22960,missing_from_cards_table
2024-12-12 01:23:02,258527332275453953,22963,missing_from_cards_table
2024-12-12 01:23:02,314665959837270017,22968,missing_from_cards_table
2024-12-12 01:23:02,777199989348630528,22944,missing_from_cards_table
2024-12-12 01:23:02,468826516088815616,23013,missing_from_cards_table
2024-12-12 01:23:02,404824335321399296,22999,missing_from_cards_table
2024-12-12 01:23:02,573807641927614486,23012,missing_from_cards_table
2024-12-12 01:23:02,885481361618661406,22969,missing_from_cards_table
2024-12-12 01:23:02,615608755970899988,22957,missing_from_cards_table
2024-12-12 01:23:02,612980212447051806,22960,missing_from_cards_table
2024-12-12 01:23:02,955697383759577110,22962,missing_from_cards_table
2024-12-12 01:23:02,477984489071443978,22945,missing_from_cards_table
2024-12-12 01:23:02,820155874042445844,22991,missing_from_cards_table
